Date,Workout Name,Exercise Name,Set Order,kg,Reps,km,Seconds,Notes
2015-07-16 09:49:45,"GVT Pull Down","Lat Pulldown (Custom)",6,62.5,7,0.0,0,""
2015-07-16 09:49:45,"GVT Pull Down","Lat Pulldown (Custom)",7,62.5,8,0.0,0,""
2015-07-16 09:49:45,"GVT Pull Down","Lat Pulldown (Custom)",8,62.5,7,0.0,0,""
2015-07-16 09:49:45,"GVT Pull Down","Lat Pulldown (Custom)",9,62.5,7,0.0,0,""
2015-07-16 09:49:45,"GVT Pull Down","Lat Pulldown (Custom)",10,62.5,7,0.0,0,""
2015-07-16 09:49:45,"GVT Pull Down","Lat Pulldown (Custom)",11,62.5,4,0.0,0,""
2015-07-28 09:49:23,"Thursday","Bent Over Row (Dumbbell)",0,28.0,10,0.0,0,""
2015-07-28 09:49:23,"Thursday","Bent Over Row (Dumbbell)",1,28.0,10,0.0,0,""
2015-07-28 09:49:23,"Thursday","Bent Over Row (Dumbbell)",2,28.0,10,0.0,0,""
2015-07-28 09:49:23,"Thursday","Bent Over Row (Dumbbell)",3,28.0,10,0.0,0,""
2015-07-28 09:49:23,"Thursday","Bent Over Row (Dumbbell)",4,28.0,10,0.0,0,""
2015-07-28 09:49:23,"Thursday","Bent Over Row (Dumbbell)",5,28.0,10,0.0,0,""
2015-07-28 09:49:23,"Thursday","Bent Over Row (Dumbbell)",6,28.0,7,0.0,0,""
2015-07-28 09:49:23,"Thursday","Bent Over Row (Dumbbell)",7,28.0,8,0.0,0,""
2015-07-28 09:49:23,"Thursday","Bent Over Row (Dumbbell)",8,28.0,8,0.0,0,""
2015-07-28 09:49:23,"Thursday","Bent Over Row (Dumbbell)",9,28.0,8,0.0,0,""
2015-07-28 09:49:23,"Thursday","Bent Over Row (Dumbbell)",10,28.0,9,0.0,0,""
2015-07-30 10:20:37,"Thursday","Bent Over Row (Dumbbell)",0,28.0,10,0.0,0,""
2015-07-30 10:20:37,"Thursday","Bent Over Row (Dumbbell)",1,28.0,10,0.0,0,""
2015-07-30 10:20:37,"Thursday","Bent Over Row (Dumbbell)",2,28.0,10,0.0,0,""
2015-07-30 10:20:37,"Thursday","Bent Over Row (Dumbbell)",3,28.0,10,0.0,0,""
2015-07-30 10:20:37,"Thursday","Bent Over Row (Dumbbell)",4,28.0,10,0.0,0,""
2015-08-09 23:37:57,"Monday","Pull Up",0,0.0,3,0.0,0,""
2015-08-09 23:37:57,"Monday","Pull Up",1,0.0,3,0.0,0,""
2015-08-09 23:37:57,"Monday","Pull Up",2,0.0,3,0.0,0,""
2015-08-09 23:37:57,"Monday","Deadlift",0,100.0,4,0.0,0,""
2015-08-09 23:37:57,"Monday","Deadlift",1,100.0,4,0.0,0,""
2015-08-09 23:37:57,"Monday","Deadlift",2,100.0,4,0.0,0,""
2015-08-09 23:37:57,"Monday","Incline Bench Press",0,45.0,3,0.0,0,""
2015-08-09 23:37:57,"Monday","Incline Bench Press",1,45.0,3,0.0,0,""
2015-08-09 23:37:57,"Monday","Incline Bench Press",2,45.0,3,0.0,0,""
2015-08-11 09:59:08,"Tuesday","Bent Over Row (Dumbbell)",0,28.0,10,0.0,0,""
2015-08-11 09:59:08,"Tuesday","Bent Over Row (Dumbbell)",1,28.0,10,0.0,0,""
2015-08-11 09:59:08,"Tuesday","Bent Over Row (Dumbbell)",2,28.0,10,0.0,0,""
2015-08-11 09:59:08,"Tuesday","Bent Over Row (Dumbbell)",3,28.0,10,0.0,0,""
2015-08-11 09:59:08,"Tuesday","Bent Over Row (Dumbbell)",4,28.0,6,0.0,0,""
2015-08-11 09:59:08,"Tuesday","Bent Over Row (Dumbbell)",5,28.0,6,0.0,0,""
2015-08-11 09:59:08,"Tuesday","Squat",0,70.0,10,0.0,0,""
2015-08-11 09:59:08,"Tuesday","Squat",1,70.0,10,0.0,0,""
2015-08-11 09:59:08,"Tuesday","Squat",2,70.0,2,0.0,0,""
2015-08-13 09:50:31,"Thursday","Bent Over Row (Dumbbell)",0,60.0,2,0.0,0,""
2015-08-13 09:50:31,"Thursday","Bent Over Row (Dumbbell)",1,52.0,3,0.0,0,""
2015-08-13 09:50:31,"Thursday","Bent Over Row (Dumbbell)",2,52.0,3,0.0,0,""
2015-08-13 09:50:31,"Thursday","Squat",0,90.0,3,0.0,0,""
2015-08-13 09:50:31,"Thursday","Squat",1,90.0,3,0.0,0,""
2015-08-13 09:50:31,"Thursday","Squat",2,90.0,3,0.0,0,""
2015-08-14 10:03:00,"Friday","Deadlift",0,80.0,10,0.0,0,""
2015-08-14 10:03:00,"Friday","Deadlift",1,80.0,10,0.0,0,""
2015-08-14 10:03:00,"Friday","Lat Pulldown (Custom)",0,65.0,10,0.0,0,""
2015-08-14 10:03:00,"Friday","Lat Pulldown (Custom)",1,65.0,10,0.0,0,""
2015-08-14 10:03:00,"Friday","Lat Pulldown (Custom)",2,65.0,10,0.0,0,""
2015-08-14 10:03:00,"Friday","Incline Bench Press",0,37.5,10,0.0,0,""
2015-08-14 10:03:00,"Friday","Incline Bench Press",1,37.5,10,0.0,0,""
2015-08-14 10:03:00,"Friday","Incline Bench Press",2,37.5,10,0.0,0,""
2015-08-17 09:59:40,"Monday","Pull Up",0,1.25,3,0.0,0,""
2015-08-17 09:59:40,"Monday","Pull Up",1,1.25,3,0.0,0,""
2015-08-17 09:59:40,"Monday","Pull Up",2,1.25,2,0.0,0,""
2015-08-17 09:59:40,"Monday","Pull Up",3,1.25,1,0.0,0,""
2015-08-17 09:59:40,"Monday","Deadlift",0,110.0,3,0.0,0,""
2015-08-17 09:59:40,"Monday","Deadlift",1,110.0,3,0.0,0,""
2015-08-17 09:59:40,"Monday","Incline Bench Press",0,47.5,3,0.0,0,""
2015-08-17 09:59:40,"Monday","Incline Bench Press",1,47.5,3,0.0,0,""
2015-08-17 09:59:40,"Monday","Incline Bench Press",2,47.5,8,0.0,0,""
2015-08-18 09:21:53,"Tuesday","Bent Over Row (Dumbbell)",0,32.0,10,0.0,0,""
2015-08-18 09:21:53,"Tuesday","Bent Over Row (Dumbbell)",1,32.0,10,0.0,0,""
2015-08-18 09:21:53,"Tuesday","Bent Over Row (Dumbbell)",2,32.0,10,0.0,0,""
2015-08-18 09:21:53,"Tuesday","Squat",0,75.0,10,0.0,0,""
2015-08-18 09:21:53,"Tuesday","Squat",1,75.0,6,0.0,0,""
2015-08-18 09:21:53,"Tuesday","Squat",2,75.0,8,0.0,0,""
2015-08-18 09:21:53,"Tuesday","Squat",3,75.0,6,0.0,0,""
2015-08-20 10:01:58,"Thursday","Bent Over Row (Dumbbell)",0,56.0,3,0.0,0,""
2015-08-20 10:01:58,"Thursday","Bent Over Row (Dumbbell)",1,56.0,3,0.0,0,""
2015-08-20 10:01:58,"Thursday","Bent Over Row (Dumbbell)",2,56.0,2,0.0,0,""
2015-08-20 10:01:58,"Thursday","Bent Over Row (Dumbbell)",3,56.0,1,0.0,0,""
2015-08-20 10:01:58,"Thursday","Squat",0,100.0,3,0.0,0,""
2015-08-20 10:01:58,"Thursday","Squat",1,100.0,3,0.0,0,""
2015-08-20 10:01:58,"Thursday","Squat",2,100.0,3,0.0,0,""
2015-08-21 10:05:23,"Friday","Deadlift",0,95.0,10,0.0,0,""
2015-08-21 10:05:23,"Friday","Deadlift",1,95.0,10,0.0,0,""
2015-08-21 10:05:23,"Friday","Lat Pulldown (Custom)",0,67.5,10,0.0,0,""
2015-08-21 10:05:23,"Friday","Lat Pulldown (Custom)",1,67.5,10,0.0,0,""
2015-08-21 10:05:23,"Friday","Lat Pulldown (Custom)",2,67.5,10,0.0,0,""
2015-08-21 10:05:23,"Friday","Incline Bench Press",0,42.5,10,0.0,0,""
2015-08-21 10:05:23,"Friday","Incline Bench Press",1,42.5,10,0.0,0,""
2015-08-21 10:05:23,"Friday","Incline Bench Press",2,42.5,8,0.0,0,""
2015-08-21 10:05:23,"Friday","Incline Bench Press",3,42.5,2,0.0,0,""
2015-09-01 09:16:12,"Monday","Pull Up",0,3.25,2,0.0,0,""
2015-09-01 09:16:12,"Monday","Pull Up",1,2.5,2,0.0,0,""
2015-09-01 09:16:12,"Monday","Pull Up",2,2.5,2,0.0,0,""
2015-09-01 09:16:12,"Monday","Pull Up",3,2.5,2,0.0,0,""
2015-09-01 09:16:12,"Monday","Pull Up",4,2.5,1,0.0,0,""
2015-09-01 09:16:12,"Monday","Deadlift",0,120.0,5,0.0,0,""
2015-09-01 09:16:12,"Monday","Deadlift",1,120.0,5,0.0,0,""
2015-09-02 09:43:46,"Tuesday","Bent Over Row (Dumbbell)",0,36.0,10,0.0,0,""
2015-09-02 09:43:46,"Tuesday","Bent Over Row (Dumbbell)",1,36.0,10,0.0,0,""
2015-09-02 09:43:46,"Tuesday","Bent Over Row (Dumbbell)",2,36.0,10,0.0,0,""
2015-09-02 09:43:46,"Tuesday","Squat",0,75.0,10,0.0,0,""
2015-09-02 09:43:46,"Tuesday","Squat",1,75.0,10,0.0,0,""
2015-09-02 09:43:46,"Tuesday","Squat",2,75.0,5,0.0,0,""
2015-09-02 09:43:46,"Tuesday","Squat",3,75.0,5,0.0,0,""
2015-09-03 09:33:08,"Thursday","Bent Over Row (Dumbbell)",0,60.0,3,0.0,0,""
2015-09-03 09:33:08,"Thursday","Bent Over Row (Dumbbell)",1,60.0,3,0.0,0,""
2015-09-03 09:33:08,"Thursday","Bent Over Row (Dumbbell)",2,60.0,3,0.0,0,""
2015-09-03 09:33:08,"Thursday","Squat",0,110.0,3,0.0,0,""
2015-09-03 09:33:08,"Thursday","Squat",1,110.0,2,0.0,0,""
2015-09-03 09:33:08,"Thursday","Squat",2,110.0,2,0.0,0,""
2015-09-03 09:33:08,"Thursday","Squat",3,110.0,2,0.0,0,""
2015-09-07 09:32:55,"Monday","Deadlift",0,135.0,3,0.0,0,""
2015-09-07 09:32:55,"Monday","Deadlift",1,135.0,3,0.0,0,""
2015-09-07 09:32:55,"Monday","Pull Up",0,2.5,3,0.0,0,""
2015-09-07 09:32:55,"Monday","Pull Up",1,2.5,2,0.0,0,""
2015-09-07 09:32:55,"Monday","Pull Up",2,2.5,2,0.0,0,""
2015-09-07 09:32:55,"Monday","Pull Up",3,2.5,2,0.0,0,""
2015-09-07 09:32:55,"Monday","Incline Bench Press",0,55.0,3,0.0,0,""
2015-09-07 09:32:55,"Monday","Incline Bench Press",1,55.0,3,0.0,0,""
2015-09-07 09:32:55,"Monday","Incline Bench Press",2,55.0,3,0.0,0,""
2015-09-14 09:38:35,"GVT Row","Bent Over Row (Dumbbell)",0,28.0,10,0.0,0,""
2015-09-14 09:38:35,"GVT Row","Bent Over Row (Dumbbell)",1,28.0,10,0.0,0,""
2015-09-14 09:38:35,"GVT Row","Bent Over Row (Dumbbell)",2,28.0,10,0.0,0,""
2015-09-14 09:38:35,"GVT Row","Bent Over Row (Dumbbell)",3,28.0,10,0.0,0,""
2015-09-14 09:38:35,"GVT Row","Bent Over Row (Dumbbell)",4,28.0,7,0.0,0,""
2015-09-14 09:38:35,"GVT Row","Bent Over Row (Dumbbell)",5,28.0,8,0.0,0,""
2015-09-14 09:38:35,"GVT Row","Bent Over Row (Dumbbell)",6,28.0,7,0.0,0,""
2015-09-14 09:38:35,"GVT Row","Bent Over Row (Dumbbell)",7,28.0,7,0.0,0,""
2015-09-14 09:38:35,"GVT Row","Bent Over Row (Dumbbell)",8,28.0,6,0.0,0,""
2015-09-14 09:38:35,"GVT Row","Bent Over Row (Dumbbell)",9,28.0,6,0.0,0,""
2015-09-15 09:34:49,"GVT Bench","Bench Press",0,45.0,10,0.0,0,""
2015-09-15 09:34:49,"GVT Bench","Bench Press",1,45.0,10,0.0,0,""
2015-09-15 09:34:49,"GVT Bench","Bench Press",2,45.0,9,0.0,0,""
2015-09-15 09:34:49,"GVT Bench","Bench Press",3,40.0,10,0.0,0,""
2015-09-15 09:34:49,"GVT Bench","Bench Press",4,40.0,10,0.0,0,""
2015-09-15 09:34:49,"GVT Bench","Bench Press",5,40.0,6,0.0,0,""
2015-09-15 09:34:49,"GVT Bench","Bench Press",6,37.5,10,0.0,0,""
2015-09-15 09:34:49,"GVT Bench","Bench Press",7,37.5,6,0.0,0,""
2015-09-15 09:34:49,"GVT Bench","Bench Press",8,37.5,5,0.0,0,""
2015-09-15 09:34:49,"GVT Bench","Bench Press",9,37.5,4,0.0,0,""
2015-09-16 09:28:38,"GVT Pull Down","Lat Pulldown (Custom)",0,55.0,10,0.0,0,""
2015-09-16 09:28:38,"GVT Pull Down","Lat Pulldown (Custom)",1,55.0,10,0.0,0,""
2015-09-16 09:28:38,"GVT Pull Down","Lat Pulldown (Custom)",2,55.0,10,0.0,0,""
2015-09-16 09:28:38,"GVT Pull Down","Lat Pulldown (Custom)",3,55.0,10,0.0,0,""
2015-09-16 09:28:38,"GVT Pull Down","Lat Pulldown (Custom)",4,55.0,10,0.0,0,""
2015-09-16 09:28:38,"GVT Pull Down","Lat Pulldown (Custom)",5,55.0,10,0.0,0,""
2015-09-16 09:28:38,"GVT Pull Down","Lat Pulldown (Custom)",6,55.0,9,0.0,0,""
2015-09-16 09:28:38,"GVT Pull Down","Lat Pulldown (Custom)",7,55.0,7,0.0,0,""
2015-09-16 09:28:38,"GVT Pull Down","Lat Pulldown (Custom)",8,55.0,9,0.0,0,""
2015-09-16 09:28:38,"GVT Pull Down","Lat Pulldown (Custom)",9,55.0,8,0.0,0,""
2015-09-16 09:28:38,"GVT Pull Down","Lat Pulldown (Custom)",10,55.0,7,0.0,0,""
2015-09-17 08:23:07,"GVT Dumbbell Neutral Grip Press","Shoulder Press (Dumbbell)",0,12.0,10,0.0,0,""
2015-09-17 08:23:07,"GVT Dumbbell Neutral Grip Press","Shoulder Press (Dumbbell)",1,12.0,10,0.0,0,""
2015-09-17 08:23:07,"GVT Dumbbell Neutral Grip Press","Shoulder Press (Dumbbell)",2,12.0,10,0.0,0,""
2015-09-17 08:23:07,"GVT Dumbbell Neutral Grip Press","Shoulder Press (Dumbbell)",3,12.0,10,0.0,0,""
2015-09-17 08:23:07,"GVT Dumbbell Neutral Grip Press","Shoulder Press (Dumbbell)",4,12.0,10,0.0,0,""
2015-09-17 08:23:07,"GVT Dumbbell Neutral Grip Press","Shoulder Press (Dumbbell)",5,12.0,10,0.0,0,""
2015-09-17 08:23:07,"GVT Dumbbell Neutral Grip Press","Shoulder Press (Dumbbell)",6,12.0,10,0.0,0,""
2015-09-17 08:23:07,"GVT Dumbbell Neutral Grip Press","Shoulder Press (Dumbbell)",7,12.0,8,0.0,0,""
2015-09-17 08:23:07,"GVT Dumbbell Neutral Grip Press","Shoulder Press (Dumbbell)",8,12.0,8,0.0,0,""
2015-09-17 08:23:07,"GVT Dumbbell Neutral Grip Press","Shoulder Press (Dumbbell)",9,12.0,8,0.0,0,""
2015-09-17 08:23:07,"GVT Dumbbell Neutral Grip Press","Shoulder Press (Dumbbell)",10,12.0,7,0.0,0,""
2015-09-21 09:42:32,"GVT Row","Bent Over Row (Dumbbell)",0,28.0,10,0.0,0,""
2015-09-21 09:42:32,"GVT Row","Bent Over Row (Dumbbell)",1,28.0,10,0.0,0,""
2015-09-21 09:42:32,"GVT Row","Bent Over Row (Dumbbell)",2,28.0,10,0.0,0,""
2015-09-21 09:42:32,"GVT Row","Bent Over Row (Dumbbell)",3,28.0,10,0.0,0,""
2015-09-21 09:42:32,"GVT Row","Bent Over Row (Dumbbell)",4,28.0,10,0.0,0,""
2015-09-21 09:42:32,"GVT Row","Bent Over Row (Dumbbell)",5,28.0,7,0.0,0,""
2015-09-21 09:42:32,"GVT Row","Bent Over Row (Dumbbell)",6,28.0,7,0.0,0,""
2015-09-21 09:42:32,"GVT Row","Bent Over Row (Dumbbell)",7,28.0,7,0.0,0,""
2015-09-21 09:42:32,"GVT Row","Bent Over Row (Dumbbell)",8,28.0,7,0.0,0,""
2015-09-21 09:42:32,"GVT Row","Bent Over Row (Dumbbell)",9,28.0,7,0.0,0,""
2015-09-21 09:42:32,"GVT Row","Bent Over Row (Dumbbell)",10,28.0,8,0.0,0,""
2015-09-21 09:42:32,"GVT Row","Bent Over Row (Dumbbell)",11,28.0,7,0.0,0,""
2015-09-22 09:44:45,"GVT Bench","Bench Press",0,40.0,10,0.0,0,""
2015-09-22 09:44:45,"GVT Bench","Bench Press",1,40.0,10,0.0,0,""
2015-09-22 09:44:45,"GVT Bench","Bench Press",2,40.0,10,0.0,0,""
2015-09-22 09:44:45,"GVT Bench","Bench Press",3,40.0,10,0.0,0,""
2015-09-22 09:44:45,"GVT Bench","Bench Press",4,40.0,10,0.0,0,""
2015-09-22 09:44:45,"GVT Bench","Bench Press",5,40.0,6,0.0,0,""
2015-09-22 09:44:45,"GVT Bench","Bench Press",6,40.0,6,0.0,0,""
2015-09-22 09:44:45,"GVT Bench","Bench Press",7,35.0,9,0.0,0,""
2015-09-22 09:44:45,"GVT Bench","Bench Press",8,35.0,10,0.0,0,""
2015-09-22 09:44:45,"GVT Bench","Bench Press",9,35.0,9,0.0,0,""
2015-09-23 09:39:54,"GVT Pull Down","Lat Pulldown (Custom)",0,55.0,10,0.0,0,""
2015-09-23 09:39:54,"GVT Pull Down","Lat Pulldown (Custom)",1,55.0,10,0.0,0,""
2015-09-23 09:39:54,"GVT Pull Down","Lat Pulldown (Custom)",2,55.0,10,0.0,0,""
2015-09-23 09:39:54,"GVT Pull Down","Lat Pulldown (Custom)",3,55.0,10,0.0,0,""
2015-09-23 09:39:54,"GVT Pull Down","Lat Pulldown (Custom)",4,55.0,10,0.0,0,""
2015-09-23 09:39:54,"GVT Pull Down","Lat Pulldown (Custom)",5,55.0,10,0.0,0,""
2015-09-23 09:39:54,"GVT Pull Down","Lat Pulldown (Custom)",6,55.0,10,0.0,0,""
2015-09-23 09:39:54,"GVT Pull Down","Lat Pulldown (Custom)",7,55.0,10,0.0,0,""
2015-09-23 09:39:54,"GVT Pull Down","Lat Pulldown (Custom)",8,55.0,10,0.0,0,""
2015-09-23 09:39:54,"GVT Pull Down","Lat Pulldown (Custom)",9,55.0,10,0.0,0,""
2015-09-24 09:28:40,"GVT Dumbbell Neutral Grip Press","Shoulder Press (Dumbbell)",0,12.0,10,0.0,0,""
2015-09-24 09:28:40,"GVT Dumbbell Neutral Grip Press","Shoulder Press (Dumbbell)",1,12.0,10,0.0,0,""
2015-09-24 09:28:40,"GVT Dumbbell Neutral Grip Press","Shoulder Press (Dumbbell)",2,12.0,10,0.0,0,""
2015-09-24 09:28:40,"GVT Dumbbell Neutral Grip Press","Shoulder Press (Dumbbell)",3,12.0,10,0.0,0,""
2015-09-24 09:28:40,"GVT Dumbbell Neutral Grip Press","Shoulder Press (Dumbbell)",4,12.0,10,0.0,0,""
2015-09-24 09:28:40,"GVT Dumbbell Neutral Grip Press","Shoulder Press (Dumbbell)",5,12.0,10,0.0,0,""
2015-09-24 09:28:40,"GVT Dumbbell Neutral Grip Press","Shoulder Press (Dumbbell)",6,12.0,10,0.0,0,""
2015-09-24 09:28:40,"GVT Dumbbell Neutral Grip Press","Shoulder Press (Dumbbell)",7,12.0,10,0.0,0,""
2015-09-24 09:28:40,"GVT Dumbbell Neutral Grip Press","Shoulder Press (Dumbbell)",8,12.0,10,0.0,0,""
2015-09-24 09:28:40,"GVT Dumbbell Neutral Grip Press","Shoulder Press (Dumbbell)",9,12.0,10,0.0,0,""
2015-09-28 11:16:25,"GVT Row","Bent Over Row (Dumbbell)",0,28.0,10,0.0,0,""
2015-09-28 11:16:25,"GVT Row","Bent Over Row (Dumbbell)",1,28.0,10,0.0,0,""
2015-09-28 11:16:25,"GVT Row","Bent Over Row (Dumbbell)",2,28.0,10,0.0,0,""
2015-09-28 11:16:25,"GVT Row","Bent Over Row (Dumbbell)",3,28.0,10,0.0,0,""
2015-09-28 11:16:25,"GVT Row","Bent Over Row (Dumbbell)",4,28.0,10,0.0,0,""
2015-09-28 11:16:25,"GVT Row","Bent Over Row (Dumbbell)",5,28.0,10,0.0,0,""
2015-09-28 11:16:25,"GVT Row","Bent Over Row (Dumbbell)",6,28.0,10,0.0,0,""
2015-09-28 11:16:25,"GVT Row","Bent Over Row (Dumbbell)",7,28.0,10,0.0,0,""
2015-09-28 11:16:25,"GVT Row","Bent Over Row (Dumbbell)",8,28.0,10,0.0,0,""
2015-09-28 11:16:25,"GVT Row","Bent Over Row (Dumbbell)",9,28.0,10,0.0,0,""
2015-09-29 09:40:51,"GVT Bench","Bench Press",0,37.5,10,0.0,0,""
2015-09-29 09:40:51,"GVT Bench","Bench Press",1,37.5,10,0.0,0,""
2015-09-29 09:40:51,"GVT Bench","Bench Press",2,37.5,10,0.0,0,""
2015-09-29 09:40:51,"GVT Bench","Bench Press",3,37.5,10,0.0,0,""
2015-09-29 09:40:51,"GVT Bench","Bench Press",4,37.5,10,0.0,0,""
2015-09-29 09:40:51,"GVT Bench","Bench Press",5,37.5,10,0.0,0,""
2015-09-29 09:40:51,"GVT Bench","Bench Press",6,37.5,10,0.0,0,""
2015-09-29 09:40:51,"GVT Bench","Bench Press",7,37.5,10,0.0,0,""
2015-09-29 09:40:51,"GVT Bench","Bench Press",8,37.5,10,0.0,0,""
2015-09-29 09:40:51,"GVT Bench","Bench Press",9,37.5,10,0.0,0,""
2015-09-30 08:39:47,"GVT Pull Down","Lat Pulldown (Custom)",0,57.5,10,0.0,0,""
2015-09-30 08:39:47,"GVT Pull Down","Lat Pulldown (Custom)",1,57.5,10,0.0,0,""
2015-09-30 08:39:47,"GVT Pull Down","Lat Pulldown (Custom)",2,57.5,10,0.0,0,""
2015-09-30 08:39:47,"GVT Pull Down","Lat Pulldown (Custom)",3,57.5,10,0.0,0,""
2015-09-30 08:39:47,"GVT Pull Down","Lat Pulldown (Custom)",4,57.5,10,0.0,0,""
2015-09-30 08:39:47,"GVT Pull Down","Lat Pulldown (Custom)",5,57.5,10,0.0,0,""
2015-09-30 08:39:47,"GVT Pull Down","Lat Pulldown (Custom)",6,57.5,8,0.0,0,""
2015-09-30 08:39:47,"GVT Pull Down","Lat Pulldown (Custom)",7,57.5,8,0.0,0,""
2015-09-30 08:39:47,"GVT Pull Down","Lat Pulldown (Custom)",8,57.5,8,0.0,0,""
2015-09-30 08:39:47,"GVT Pull Down","Lat Pulldown (Custom)",9,57.5,8,0.0,0,""
2015-09-30 08:39:47,"GVT Pull Down","Lat Pulldown (Custom)",10,57.5,7,0.0,0,""
2015-10-01 09:36:12,"GVT Dumbbell Neutral Grip Press","Shoulder Press (Dumbbell)",0,14.0,10,0.0,0,""
2015-10-01 09:36:12,"GVT Dumbbell Neutral Grip Press","Shoulder Press (Dumbbell)",1,14.0,10,0.0,0,""
2015-10-01 09:36:12,"GVT Dumbbell Neutral Grip Press","Shoulder Press (Dumbbell)",2,14.0,10,0.0,0,""
2015-10-01 09:36:12,"GVT Dumbbell Neutral Grip Press","Shoulder Press (Dumbbell)",3,14.0,10,0.0,0,""
2015-10-01 09:36:12,"GVT Dumbbell Neutral Grip Press","Shoulder Press (Dumbbell)",4,14.0,10,0.0,0,""
2015-10-01 09:36:12,"GVT Dumbbell Neutral Grip Press","Shoulder Press (Dumbbell)",5,14.0,10,0.0,0,""
2015-10-01 09:36:12,"GVT Dumbbell Neutral Grip Press","Shoulder Press (Dumbbell)",6,14.0,9,0.0,0,""
2015-10-01 09:36:12,"GVT Dumbbell Neutral Grip Press","Shoulder Press (Dumbbell)",7,14.0,7,0.0,0,""
2015-10-01 09:36:12,"GVT Dumbbell Neutral Grip Press","Shoulder Press (Dumbbell)",8,14.0,7,0.0,0,""
2015-10-01 09:36:12,"GVT Dumbbell Neutral Grip Press","Shoulder Press (Dumbbell)",9,14.0,8,0.0,0,""
2015-10-01 09:36:12,"GVT Dumbbell Neutral Grip Press","Shoulder Press (Dumbbell)",10,14.0,9,0.0,0,""
2015-10-08 09:45:12,"GVT Row","Bent Over Row (Dumbbell)",0,32.0,10,0.0,0,""
2015-10-08 09:45:12,"GVT Row","Bent Over Row (Dumbbell)",1,32.0,10,0.0,0,""
2015-10-08 09:45:12,"GVT Row","Bent Over Row (Dumbbell)",2,32.0,10,0.0,0,""
2015-10-08 09:45:12,"GVT Row","Bent Over Row (Dumbbell)",3,32.0,10,0.0,0,""
2015-10-08 09:45:12,"GVT Row","Bent Over Row (Dumbbell)",4,32.0,7,0.0,0,""
2015-10-08 09:45:12,"GVT Row","Bent Over Row (Dumbbell)",5,32.0,7,0.0,0,""
2015-10-08 09:45:12,"GVT Row","Bent Over Row (Dumbbell)",6,32.0,7,0.0,0,""
2015-10-08 09:45:12,"GVT Row","Bent Over Row (Dumbbell)",7,32.0,7,0.0,0,""
2015-10-08 09:45:12,"GVT Row","Bent Over Row (Dumbbell)",8,32.0,6,0.0,0,""
2015-10-08 09:45:12,"GVT Row","Bent Over Row (Dumbbell)",9,32.0,7,0.0,0,""
2015-10-08 10:10:22,"GVT Bench","Bench Press",0,40.0,10,0.0,0,""
2015-10-08 10:10:22,"GVT Bench","Bench Press",1,40.0,10,0.0,0,""
2015-10-08 10:10:22,"GVT Bench","Bench Press",2,40.0,10,0.0,0,""
2015-10-08 10:10:22,"GVT Bench","Bench Press",3,40.0,10,0.0,0,""
2015-10-08 10:10:22,"GVT Bench","Bench Press",4,40.0,10,0.0,0,""
2015-10-08 10:10:22,"GVT Bench","Bench Press",5,40.0,8,0.0,0,""
2015-10-08 10:10:22,"GVT Bench","Bench Press",6,40.0,8,0.0,0,""
2015-10-08 10:10:22,"GVT Bench","Bench Press",7,40.0,7,0.0,0,""
2015-10-08 10:10:22,"GVT Bench","Bench Press",8,40.0,7,0.0,0,""
2015-10-08 10:10:22,"GVT Bench","Bench Press",9,40.0,8,0.0,0,""
2015-10-09 09:37:14,"GVT Pull Down","Lat Pulldown (Custom)",0,57.5,10,0.0,0,""
2015-10-09 09:37:14,"GVT Pull Down","Lat Pulldown (Custom)",1,57.5,10,0.0,0,""
2015-10-09 09:37:14,"GVT Pull Down","Lat Pulldown (Custom)",2,57.5,10,0.0,0,""
2015-10-09 09:37:14,"GVT Pull Down","Lat Pulldown (Custom)",3,57.5,10,0.0,0,""
2015-10-09 09:37:14,"GVT Pull Down","Lat Pulldown (Custom)",4,57.5,10,0.0,0,""
2015-10-09 09:37:14,"GVT Pull Down","Lat Pulldown (Custom)",5,57.5,10,0.0,0,""
2015-10-09 09:37:14,"GVT Pull Down","Lat Pulldown (Custom)",6,57.5,10,0.0,0,""
2015-10-09 09:37:14,"GVT Pull Down","Lat Pulldown (Custom)",7,57.5,6,0.0,0,""
2015-10-09 09:37:14,"GVT Pull Down","Lat Pulldown (Custom)",8,57.5,8,0.0,0,""
2015-10-09 09:37:14,"GVT Pull Down","Lat Pulldown (Custom)",9,57.5,7,0.0,0,""
2015-10-09 09:37:14,"GVT Pull Down","Lat Pulldown (Custom)",10,57.5,9,0.0,0,""
2015-10-12 09:43:50,"GVT Row","Bent Over Row (Dumbbell)",0,32.0,10,0.0,0,""
2015-10-12 09:43:50,"GVT Row","Bent Over Row (Dumbbell)",1,32.0,10,0.0,0,""
2015-10-12 09:43:50,"GVT Row","Bent Over Row (Dumbbell)",2,32.0,10,0.0,0,""
2015-10-12 09:43:50,"GVT Row","Bent Over Row (Dumbbell)",3,32.0,10,0.0,0,""
2015-10-12 09:43:50,"GVT Row","Bent Over Row (Dumbbell)",4,32.0,10,0.0,0,""
2015-10-12 09:43:50,"GVT Row","Bent Over Row (Dumbbell)",5,32.0,8,0.0,0,""
2015-10-12 09:43:50,"GVT Row","Bent Over Row (Dumbbell)",6,32.0,8,0.0,0,""
2015-10-12 09:43:50,"GVT Row","Bent Over Row (Dumbbell)",7,32.0,6,0.0,0,""
